x,y,z
0.141414,-1.51515,2.14286
0.141414,-1.47475,2.14141
0.141414,-1.43434,2.07688
0.141414,-1.39394,1.95315
0.141414,-1.35354,1.77787
0.141414,-1.31313,1.56196
0.141414,-1.27273,1.31889
0.141414,-1.23232,1.06383
0.141414,-1.19192,0.812678
0.141414,-1.15152,0.581071
0.141414,-1.11111,0.383357
0.141414,-1.07071,0.23171
0.141414,-1.0303,0.135355
0.141414,-0.989899,0.0999949
0.141414,-0.949495,0.127464
0.141414,-0.909091,0.215623
0.141414,-0.868687,0.358519
0.141414,-0.828283,0.546779
0.141414,-0.787879,0.768227
0.141414,-0.747475,1.00868
0.141414,-0.707071,1.25286
0.141414,-0.666667,1.48538
0.141414,-0.626263,1.69175
0.141414,-0.585859,1.85926
0.141414,-0.545455,1.97784
0.141414,-0.505051,2.04065
0.141414,-0.464646,2.04453
0.141414,-0.424242,1.99017
0.141414,-0.383838,1.88205
0.141414,-0.343434,1.72812
0.141414,-0.30303,1.53925
0.141414,-0.262626,1.32854
0.141414,-0.222222,1.11045
0.141414,-0.181818,0.899811
0.141414,-0.141414,0.710921
0.141414,-0.10101,0.556596
0.141414,-0.0606061,0.447361
0.141414,-0.020202,0.390759
0.141414,0.020202,0.390759
0.141414,0.0606061,0.447361
0.141414,0.10101,0.556596
0.141414,0.141414,0.710921
0.141414,0.181818,0.899811
0.141414,0.222222,1.11045
0.141414,0.262626,1.32854
0.141414,0.30303,1.53925
0.141414,0.343434,1.72812
0.141414,0.383838,1.88205
0.141414,0.424242,1.99017
0.141414,0.464646,2.04453
0.141414,0.505051,2.04065
0.141414,0.545455,1.97784
0.141414,0.585859,1.85926
0.141414,0.626263,1.69175
0.141414,0.666667,1.48538
0.141414,0.707071,1.25286
0.141414,0.747475,1.00868
0.141414,0.787879,0.768227
0.141414,0.828283,0.546779
0.141414,0.868687,0.358519
0.141414,0.909091,0.215623
0.141414,0.949495,0.127464
0.141414,0.989899,0.0999949
0.141414,1.0303,0.135355
0.141414,1.07071,0.23171
0.141414,1.11111,0.383357
0.141414,1.15152,0.581071
0.141414,1.19192,0.812678
0.141414,1.23232,1.06383
0.141414,1.27273,1.31889
0.141414,1.31313,1.56196
0.141414,1.35354,1.77787
0.141414,1.39394,1.95315
0.141414,1.43434,2.07688
0.141414,1.47475,2.14141
0.141414,1.51515,2.14286
0.141414,1.55556,2.08135
0.141414,1.59596,1.96099
0.141414,1.63636,1.78967
0.141414,1.67677,1.57852
0.141414,1.71717,1.34123
0.141414,1.75758,1.09313
0.141414,1.79798,0.850305
0.141414,1.83838,0.628473
0.141414,1.87879,0.442041
0.141414,1.91919,0.303166
0.141414,1.9596,0.220977
0.141414,2,0.200991
0.181818,-2,0.202167
0.181818,-1.9596,0.21693
0.181818,-1.91919,0.293964
0.181818,-1.87879,0.428085
0.181818,-1.83838,0.610486
0.181818,-1.79798,0.829301
0.181818,-1.75758,1.07036
0.181818,-1.71717,1.31811
0.181818,-1.67677,1.55658
0.181818,-1.63636,1.77041
0.181818,-1.59596,1.94582
0.181818,-1.55556,2.07149
0.181818,-1.51515,2.13927
0.181818,-1.47475,2.14468
0.181818,-1.43434,2.0872
0.181818,-1.39394,1.97028
0.181818,-1.35354,1.80114
0.181818,-1.31313,1.59024
0.181818,-1.27273,1.35068
0.181818,-1.23232,1.09732
0.181818,-1.19192,0.845848
0.181818,-1.15152,0.611766
0.181818,-1.11111,0.409442
0.181818,-1.07071,0.251189
0.181818,-1.0303,0.1465
0.181818,-0.989899,0.101469
0.181818,-0.949495,0.118423
0.181818,-0.909091,0.195806
0.181818,-0.868687,0.328303
0.181818,-0.828283,0.507209
0.181818,-0.787879,0.721011
0.181818,-0.747475,0.956146
0.181818,-0.707071,1.19788
0.181818,-0.666667,1.43129
0.181818,-0.626263,1.64216
0.181818,-0.585859,1.81797
0.181818,-0.545455,1.94862
0.181818,-0.505051,2.02709
0.181818,-0.464646,2.04987
0.181818,-0.424242,2.01713
0.181818,-0.383838,1.93269
0.181818,-0.343434,1.80371
0.181818,-0.30303,1.64023
0.181818,-0.262626,1.45443
0.181818,-0.222222,1.25986
0.181818,-0.181818,1.0705
0.181818,-0.141414,0.899811
0.181818,-0.10101,0.759912
0.181818,-0.0606061,0.660718
0.181818,-0.020202,0.609284
0.181818,0.020202,0.609284
0.181818,0.0606061,0.660718
0.181818,0.10101,0.759912
0.181818,0.141414,0.899811
0.181818,0.181818,1.0705
0.181818,0.222222,1.25986
0.181818,0.262626,1.45443
0.181818,0.30303,1.64023
0.181818,0.343434,1.80371
0.181818,0.383838,1.93269
0.181818,0.424242,2.01713
0.181818,0.464646,2.04987
0.181818,0.505051,2.02709
0.181818,0.545455,1.94862
0.181818,0.585859,1.81797
0.181818,0.626263,1.64216
0.181818,0.666667,1.43129
0.181818,0.707071,1.19788
0.181818,0.747475,0.956146
0.181818,0.787879,0.721011
0.181818,0.828283,0.507209
0.181818,0.868687,0.328303
0.181818,0.909091,0.195806
0.181818,0.949495,0.118423
0.181818,0.989899,0.101469
0.181818,1.0303,0.1465
0.181818,1.07071,0.251189
0.181818,1.11111,0.409442
0.181818,1.15152,0.611766
0.181818,1.19192,0.845848
0.181818,1.23232,1.09732
0.181818,1.27273,1.35068
0.181818,1.31313,1.59024
0.181818,1.35354,1.80114
0.181818,1.39394,1.97028
0.181818,1.43434,2.0872
0.181818,1.47475,2.14468
0.181818,1.51515,2.13927
0.181818,1.55556,2.07149
0.181818,1.59596,1.94582
0.181818,1.63636,1.77041
0.181818,1.67677,1.55658
0.181818,1.71717,1.31811
0.181818,1.75758,1.07036
0.181818,1.79798,0.829301
0.181818,1.83838,0.610486
0.181818,1.87879,0.428085
0.181818,1.91919,0.293964
0.181818,1.9596,0.21693
0.181818,2,0.202167
0.222222,-2,0.204219
0.222222,-1.9596,0.21248
0.222222,-1.91919,0.283058
0.222222,-1.87879,0.411182
0.222222,-1.83838,0.58845
0.222222,-1.79798,0.803361
0.222222,-1.75758,1.04205
0.222222,-1.71717,1.28918
0.222222,-1.67677,1.5289
0.222222,-1.63636,1.74587
0.222222,-1.59596,1.92619
0.222222,-1.55556,2.05832
0.222222,-1.51515,2.13378
0.222222,-1.47475,2.14768
0.222222,-1.43434,2.09899
0.222222,-1.39394,1.99063
0.222222,-1.35354,1.82926
0.222222,-1.31313,1.62482
0.222222,-1.27273,1.38993
0.222222,-1.23232,1.13904
0.222222,-1.19192,0.887543
0.222222,-1.15152,0.6508
0.222222,-1.11111,0.443164
0.222222,-1.07071,0.277097
0.222222,-1.0303,0.1624
0.222222,-0.989899,0.105621
0.222222,-0.949495,0.109677
0.222222,-0.909091,0.173705
0.222222,-0.868687,0.293161
0.222222,-0.828283,0.460146
0.222222,-0.787879,0.663954
0.222222,-0.747475,0.891782
0.222222,-0.707071,1.12957
0.222222,-0.666667,1.36294
0.222222,-0.626263,1.57808
0.222222,-0.585859,1.76267
0.222222,-0.545455,1.90663
0.222222,-0.505051,2.00272
0.222222,-0.464646,2.04704
0.222222,-0.424242,2.03913
0.222222,-0.383838,1.98205
0.222222,-0.343434,1.88205
0.222222,-0.30303,1.74814
0.222222,-0.262626,1.59142
0.222222,-0.222222,1.42436
0.222222,-0.181818,1.25986
0.222222,-0.141414,1.11045
0.222222,-0.10101,0.98736
0.222222,-0.0606061,0.899811
0.222222,-0.020202,0.854339
0.222222,0.020202,0.854339
0.222222,0.0606061,0.899811
0.222222,0.10101,0.98736
0.222222,0.141414,1.11045
0.222222,0.181818,1.25986
0.222222,0.222222,1.42436
0.222222,0.262626,1.59142
0.222222,0.30303,1.74814
0.222222,0.343434,1.88205
0.222222,0.383838,1.98205
0.222222,0.424242,2.03913
0.222222,0.464646,2.04704
0.222222,0.505051,2.00272
0.222222,0.545455,1.90663
0.222222,0.585859,1.76267
0.222222,0.626263,1.57808
0.222222,0.666667,1.36294
0.222222,0.707071,1.12957
0.222222,0.747475,0.891782
0.222222,0.787879,0.663954
0.222222,0.828283,0.460146
0.222222,0.868687,0.293161
0.222222,0.909091,0.173705
0.222222,0.949495,0.109677
0.222222,0.989899,0.105621
0.222222,1.0303,0.1624
0.222222,1.07071,0.277097
0.222222,1.11111,0.443164
0.222222,1.15152,0.6508
0.222222,1.19192,0.887543
0.222222,1.23232,1.13904
0.222222,1.27273,1.38993
0.222222,1.31313,1.62482
0.222222,1.35354,1.82926
0.222222,1.39394,1.99063
0.222222,1.43434,2.09899
0.222222,1.47475,2.14768
0.222222,1.51515,2.13378
0.222222,1.55556,2.05832
0.222222,1.59596,1.92619
0.222222,1.63636,1.74587
0.222222,1.67677,1.5289
0.222222,1.71717,1.28918
0.222222,1.75758,1.04205
0.222222,1.79798,0.803361
0.222222,1.83838,0.58845
0.222222,1.87879,0.411182
0.222222,1.91919,0.283058
0.222222,1.9596,0.21248
0.222222,2,0.204219
0.262626,-2,0.20753
0.262626,-1.9596,0.208031
0.262626,-1.91919,0.270847
0.262626,-1.87879,0.391704
0.262626,-1.83838,0.562681
0.262626,-1.79798,0.772718
0.262626,-1.75758,1.00832
0.262626,-1.71717,1.25444
0.262626,-1.67677,1.49536
0.262626,-1.63636,1.71578
0.262626,-1.59596,1.9017
0.262626,-1.55556,2.04132
0.262626,-1.51515,2.12579
0.262626,-1.47475,2.14971
0.262626,-1.43434,2.11151
0.262626,-1.39394,2.01346
0.262626,-1.35354,1.86157
0.262626,-1.31313,1.66515
0.262626,-1.27273,1.43623
0.262626,-1.23232,1.18877
0.262626,-1.19192,0.937816
0.262626,-1.15152,0.698502
0.262626,-1.11111,0.485147
0.262626,-1.07071,0.310355
0.262626,-1.0303,0.184255
0.262626,-0.989899,0.1139
0.262626,-0.949495,0.102867
0.262626,-0.909091,0.151082
0.262626,-0.868687,0.254881
0.262626,-0.828283,0.407299
0.262626,-0.787879,0.598561
0.262626,-0.747475,0.816751
0.262626,-0.707071,1.04861
0.262626,-0.666667,1.2804
0.262626,-0.626263,1.4988
0.262626,-0.585859,1.69175
0.262626,-0.545455,1.8492
0.262626,-0.505051,1.96374
0.262626,-0.464646,2.031
0.262626,-0.424242,2.04987
0.262626,-0.383838,2.02254
0.262626,-0.343434,1.95423
0.262626,-0.30303,1.85279
0.262626,-0.262626,1.72812
0.262626,-0.222222,1.59142
0.262626,-0.181818,1.45443
0.262626,-0.141414,1.32854
0.262626,-0.10101,1.22404
0.262626,-0.0606061,1.14935
0.262626,-0.020202,1.11045
0.262626,0.020202,1.11045
0.262626,0.0606061,1.14935
0.262626,0.10101,1.22404
0.262626,0.141414,1.32854
0.262626,0.181818,1.45443
0.262626,0.222222,1.59142
0.262626,0.262626,1.72812
0.262626,0.30303,1.85279
0.262626,0.343434,1.95423
0.262626,0.383838,2.02254
0.262626,0.424242,2.04987
0.262626,0.464646,2.031
0.262626,0.505051,1.96374
0.262626,0.545455,1.8492
0.262626,0.585859,1.69175
0.262626,0.626263,1.4988
0.262626,0.666667,1.2804
0.262626,0.707071,1.04861
0.262626,0.747475,0.816751
0.262626,0.787879,0.598561
0.262626,0.828283,0.407299
0.262626,0.868687,0.254881
0.262626,0.909091,0.151082
0.262626,0.949495,0.102867
0.262626,0.989899,0.1139
0.262626,1.0303,0.184255
0.262626,1.07071,0.310355
0.262626,1.11111,0.485147
0.262626,1.15152,0.698502
0.262626,1.19192,0.937816
0.262626,1.23232,1.18877
0.262626,1.27273,1.43623
0.262626,1.31313,1.66515
0.262626,1.35354,1.86157
0.262626,1.39394,2.01346
0.262626,1.43434,2.11151
0.262626,1.47475,2.14971
0.262626,1.51515,2.12579
0.262626,1.55556,2.04132
0.262626,1.59596,1.9017
0.262626,1.63636,1.71578
0.262626,1.67677,1.49536
0.262626,1.71717,1.25444
0.262626,1.75758,1.00832
0.262626,1.79798,0.772718
0.262626,1.83838,0.562681
0.262626,1.87879,0.391704
0.262626,1.91919,0.270847
0.262626,1.9596,0.208031
0.262626,2,0.20753
0.30303,-2,0.21255
0.30303,-1.9596,0.204063
0.30303,-1.91919,0.257817
0.30303,-1.87879,0.370107
0.30303,-1.83838,0.533573
0.30303,-1.79798,0.737677
0.30303,-1.75758,0.969367
0.30303,-1.71717,1.21391
0.30303,-1.67677,1.45583
0.30303,-1.63636,1.67986
0.30303,-1.59596,1.87189
0.30303,-1.55556,2.01987
0.30303,-1.51515,2.11453
0.30303,-1.47475,2.14995
0.30303,-1.43434,2.12387
0.30303,-1.39394,2.03789
0.30303,-1.35354,1.89724
0.30303,-1.31313,1.7105
0.30303,-1.27273,1.48903
0.30303,-1.23232,1.24621
0.30303,-1.19192,0.996634
0.30303,-1.15152,0.755158
0.30303,-1.11111,0.53602
0.30303,-1.07071,0.351944
0.30303,-1.0303,0.21339
0.30303,-0.989899,0.127941
0.30303,-0.949495,0.0998856
0.30303,-0.909091,0.13001
0.30303,-0.868687,0.215623
0.30303,-0.828283,0.350791
0.30303,-0.787879,0.526784
0.30303,-0.747475,0.732688
0.30303,-0.707071,0.956146
0.30303,-0.666667,1.18418
0.30303,-0.626263,1.40403
0.30303,-0.585859,1.60396
0.30303,-0.545455,1.77403
0.30303,-0.505051,1.90663
0.30303,-0.464646,1.99693
0.30303,-0.424242,2.04315
0.30303,-0.383838,2.04653
0.30303,-0.343434,2.0112
0.30303,-0.30303,1.94376
0.30303,-0.262626,1.85279
0.30303,-0.222222,1.74814
0.30303,-0.181818,1.64023
0.30303,-0.141414,1.53925
0.30303,-0.10101,1.45443
0.30303,-0.0606061,1.39336
0.30303,-0.020202,1.36143
0.30303,0.020202,1.36143
0.30303,0.0606061,1.39336
0.30303,0.10101,1.45443
0.30303,0.141414,1.53925
0.30303,0.181818,1.64023
0.30303,0.222222,1.74814
0.30303,0.262626,1.85279
0.30303,0.30303,1.94376
0.30303,0.343434,2.0112
0.30303,0.383838,2.04653
0.30303,0.424242,2.04315
0.30303,0.464646,1.99693
0.30303,0.505051,1.90663
0.30303,0.545455,1.77403
0.30303,0.585859,1.60396
0.30303,0.626263,1.40403
0.30303,0.666667,1.18418
0.30303,0.707071,0.956146
0.30303,0.747475,0.732688
0.30303,0.787879,0.526784
0.30303,0.828283,0.350791
0.30303,0.868687,0.215623
0.30303,0.909091,0.13001
0.30303,0.949495,0.0998856
0.30303,0.989899,0.127941
0.30303,1.0303,0.21339
0.30303,1.07071,0.351944
0.30303,1.11111,0.53602
0.30303,1.15152,0.755158
0.30303,1.19192,0.996634
0.30303,1.23232,1.24621
0.30303,1.27273,1.48903
0.30303,1.31313,1.7105
0.30303,1.35354,1.89724
0.30303,1.39394,2.03789
0.30303,1.43434,2.12387
0.30303,1.47475,2.14995
0.30303,1.51515,2.11453
0.30303,1.55556,2.01987
0.30303,1.59596,1.87189
0.30303,1.63636,1.67986
0.30303,1.67677,1.45583
0.30303,1.71717,1.21391
0.30303,1.75758,0.969367
0.30303,1.79798,0.737677
0.30303,1.83838,0.533573
0.30303,1.87879,0.370107
0.30303,1.91919,0.257817
0.30303,1.9596,0.204063
0.30303,2,0.21255
0.343434,-2,0.219794
0.343434,-1.9596,0.201137
0.343434,-1.91919,0.244538
0.343434,-1.87879,0.346936
0.343434,-1.83838,0.501612
0.343434,-1.79798,0.698622
0.343434,-1.75758,0.925433
0.343434,-1.71717,1.16771
0.343434,-1.67677,1.41024
0.343434,-1.63636,1.63782
0.343434,-1.59596,1.83629
0.343434,-1.55556,1.99332
0.343434,-1.51515,2.09921
0.343434,-1.47475,2.14744
0.343434,-1.43434,2.13506
0.343434,-1.39394,2.06287
0.343434,-1.35354,1.93526
0.343434,-1.31313,1.75999
0.343434,-1.27273,1.54763
0.343434,-1.23232,1.31089
0.343434,-1.19192,1.06383
0.343434,-1.15152,0.820952
0.343434,-1.11111,0.596356
0.343434,-1.07071,0.402844
0.343434,-1.0303,0.251189
0.343434,-0.989899,0.149508
0.343434,-0.949495,0.102825
0.343434,-0.909091,0.112837
0.343434,-0.868687,0.177888
0.343434,-0.828283,0.293161
0.343434,-0.787879,0.451061
0.343434,-0.747475,0.641774
0.343434,-0.707071,0.853946
0.343434,-0.666667,1.07545
0.343434,-0.626263,1.29417
0.343434,-0.585859,1.4988
0.343434,-0.545455,1.67951
0.343434,-0.505051,1.82855
0.343434,-0.464646,1.94069
0.343434,-0.424242,2.01341
0.343434,-0.383838,2.04704
0.343434,-0.343434,2.04453
0.343434,-0.30303,2.0112
0.343434,-0.262626,1.95423
0.343434,-0.222222,1.88205
0.343434,-0.181818,1.80371
0.343434,-0.141414,1.72812
0.343434,-0.10101,1.6634
0.343434,-0.0606061,1.61624
0.343434,-0.020202,1.59142
0.343434,0.020202,1.59142
0.343434,0.0606061,1.61624
0.343434,0.10101,1.6634
0.343434,0.141414,1.72812
0.343434,0.181818,1.80371
0.343434,0.222222,1.88205
0.343434,0.262626,1.95423
0.343434,0.30303,2.0112
0.343434,0.343434,2.04453
0.343434,0.383838,2.04704
0.343434,0.424242,2.01341
0.343434,0.464646,1.94069
0.343434,0.505051,1.82855
0.343434,0.545455,1.67951
0.343434,0.585859,1.4988
0.343434,0.626263,1.29417
0.343434,0.666667,1.07545
0.343434,0.707071,0.853946
0.343434,0.747475,0.641774
0.343434,0.787879,0.451061
0.343434,0.828283,0.293161
0.343434,0.868687,0.177888
0.343434,0.909091,0.112837
0.343434,0.949495,0.102825
0.343434,0.989899,0.149508
0.343434,1.0303,0.251189
0.343434,1.07071,0.402844
0.343434,1.11111,0.596356
0.343434,1.15152,0.820952
0.343434,1.19192,1.06383
0.343434,1.23232,1.31089
0.343434,1.27273,1.54763
0.343434,1.31313,1.75999
0.343434,1.35354,1.93526
0.343434,1.39394,2.06287
0.343434,1.43434,2.13506
0.343434,1.47475,2.14744
0.343434,1.51515,2.09921
0.343434,1.55556,1.99332
0.343434,1.59596,1.83629
0.343434,1.63636,1.63782
0.343434,1.67677,1.41024
0.343434,1.71717,1.16771
0.343434,1.75758,0.925433
0.343434,1.79798,0.698622
0.343434,1.83838,0.501612
0.343434,1.87879,0.346936
0.343434,1.91919,0.244538
0.343434,1.9596,0.201137
0.343434,2,0.219794
0.383838,-2,0.229832
0.383838,-1.9596,0.199881
0.383838,-1.91919,0.231663
0.383838,-1.87879,0.322828
0.383838,-1.83838,0.467374
0.383838,-1.79798,0.656032
0.383838,-1.75758,0.876859
0.383838,-1.71717,1.116
0.383838,-1.67677,1.35853
0.383838,-1.63636,1.58942
0.383838,-1.59596,1.79443
0.383838,-1.55556,1.96099
0.383838,-1.51515,2.07894
0.383838,-1.47475,2.14115
0.383838,-1.43434,2.14393
0.383838,-1.39394,2.0872
0.383838,-1.35354,1.97445
0.383838,-1.31313,1.81252
0.383838,-1.27273,1.6111
0.383838,-1.23232,1.38213
0.383838,-1.19192,1.13904
0.383838,-1.15152,0.895907
0.383838,-1.11111,0.666603
0.383838,-1.07071,0.463957
0.383838,-1.0303,0.299015
0.383838,-0.989899,0.180408
0.383838,-0.949495,0.1139
0.383838,-0.909091,0.102117
0.383838,-0.868687,0.144479
0.383838,-0.828283,0.237343
0.383838,-0.787879,0.374321
0.383838,-0.747475,0.546779
0.383838,-0.707071,0.74445
0.383838,-0.666667,0.956146
0.383838,-0.626263,1.17049
0.383838,-0.585859,1.37666
0.383838,-0.545455,1.56503
0.383838,-0.505051,1.72778
0.383838,-0.464646,1.85926
0.383838,-0.424242,1.95631
0.383838,-0.383838,2.01829
0.383838,-0.343434,2.04704
0.383838,-0.30303,2.04653
0.383838,-0.262626,2.02254
0.383838,-0.222222,1.98205
0.383838,-0.181818,1.93269
0.383838,-0.141414,1.88205
0.383838,-0.10101,1.83713
0.383838,-0.0606061,1.80371
0.383838,-0.020202,1.78592
0.383838,0.020202,1.78592
0.383838,0.0606061,1.80371
0.383838,0.10101,1.83713
0.383838,0.141414,1.88205
0.383838,0.181818,1.93269
0.383838,0.222222,1.98205
0.383838,0.262626,2.02254
0.383838,0.30303,2.04653
0.383838,0.343434,2.04704
0.383838,0.383838,2.01829
0.383838,0.424242,1.95631
0.383838,0.464646,1.85926
0.383838,0.505051,1.72778
0.383838,0.545455,1.56503
0.383838,0.585859,1.37666
0.383838,0.626263,1.17049
0.383838,0.666667,0.956146
0.383838,0.707071,0.74445
0.383838,0.747475,0.546779
0.383838,0.787879,0.374321
0.383838,0.828283,0.237343
0.383838,0.868687,0.144479
0.383838,0.909091,0.102117
0.383838,0.949495,0.1139
0.383838,0.989899,0.180408
0.383838,1.0303,0.299015
0.383838,1.07071,0.463957
0.383838,1.11111,0.666603
0.383838,1.15152,0.895907
0.383838,1.19192,1.13904
0.383838,1.23232,1.38213
0.383838,1.27273,1.6111
0.383838,1.31313,1.81252
0.383838,1.35354,1.97445
0.383838,1.39394,2.0872
0.383838,1.43434,2.14393
0.383838,1.47475,2.14115
0.383838,1.51515,2.07894
0.383838,1.55556,1.96099
0.383838,1.59596,1.79443
0.383838,1.63636,1.58942
0.383838,1.67677,1.35853
0.383838,1.71717,1.116
0.383838,1.75758,0.876859
0.383838,1.79798,0.656032
0.383838,1.83838,0.467374
0.383838,1.87879,0.322828
0.383838,1.91919,0.231663
0.383838,1.9596,0.199881
0.383838,2,0.229832
0.424242,-2,0.243285
0.424242,-1.9596,0.200991
0.424242,-1.91919,0.219924
0.424242,-1.87879,0.298512
0.424242,-1.83838,0.431538
0.424242,-1.79798,0.610486
0.424242,-1.75758,0.824085
0.424242,-1.71717,1.05902
0.424242,-1.67677,1.30076
0.424242,-1.63636,1.53446
0.424242,-1.59596,1.74587
0.424242,-1.55556,1.92218
0.424242,-1.51515,2.0528
0.424242,-1.47475,2.12998
0.424242,-1.43434,2.14922
0.424242,-1.39394,2.10955
0.424242,-1.35354,2.01346
0.424242,-1.31313,1.8668
0.424242,-1.27273,1.6783
0.424242,-1.23232,1.45902
0.424242,-1.19192,1.22168
0.424242,-1.15152,0.979821
0.424242,-1.11111,0.747007
0.424242,-1.07071,0.53602
0.424242,-1.0303,0.358116
0.424242,-0.989899,0.222402
0.424242,-0.949495,0.135355
0.424242,-0.909091,0.100524
0.424242,-0.868687,0.118423
0.424242,-0.828283,0.18661
0.424242,-0.787879,0.299954
0.424242,-0.747475,0.451061
0.424242,-0.707071,0.630826
0.424242,-0.666667,0.829075
0.424242,-0.626263,1.03525
0.424242,-0.585859,1.2391
0.424242,-0.545455,1.43129
0.424242,-0.505051,1.60396
0.424242,-0.464646,1.75117
0.424242,-0.424242,1.86913
0.424242,-0.383838,1.95631
0.424242,-0.343434,2.01341
0.424242,-0.30303,2.04315
0.424242,-0.262626,2.04987
0.424242,-0.222222,2.03913
0.424242,-0.181818,2.01713
0.424242,-0.141414,1.99017
0.424242,-0.10101,1.96409
0.424242,-0.0606061,1.94376
0.424242,-0.020202,1.93269
0.424242,0.020202,1.93269
0.424242,0.0606061,1.94376
0.424242,0.10101,1.96409
0.424242,0.141414,1.99017
0.424242,0.181818,2.01713
0.424242,0.222222,2.03913
0.424242,0.262626,2.04987
0.424242,0.30303,2.04315
0.424242,0.343434,2.01341
0.424242,0.383838,1.95631
0.424242,0.424242,1.86913
0.424242,0.464646,1.75117
0.424242,0.505051,1.60396
0.424242,0.545455,1.43129
0.424242,0.585859,1.2391
0.424242,0.626263,1.03525
0.424242,0.666667,0.829075
0.424242,0.707071,0.630826
0.424242,0.747475,0.451061
0.424242,0.787879,0.299954
0.424242,0.828283,0.18661
0.424242,0.868687,0.118423
0.424242,0.909091,0.100524
0.424242,0.949495,0.135355
0.424242,0.989899,0.222402
0.424242,1.0303,0.358116
0.424242,1.07071,0.53602
0.424242,1.11111,0.747007
0.424242,1.15152,0.979821
0.424242,1.19192,1.22168
0.424242,1.23232,1.45902
0.424242,1.27273,1.6783
0.424242,1.31313,1.8668
0.424242,1.35354,2.01346
0.424242,1.39394,2.10955
0.424242,1.43434,2.14922
0.424242,1.47475,2.12998
0.424242,1.51515,2.0528
0.424242,1.55556,1.92218
0.424242,1.59596,1.74587
0.424242,1.63636,1.53446
0.424242,1.67677,1.30076
0.424242,1.71717,1.05902
0.424242,1.75758,0.824085
0.424242,1.79798,0.610486
0.424242,1.83838,0.431538
0.424242,1.87879,0.298512
0.424242,1.91919,0.219924
0.424242,1.9596,0.200991
0.424242,2,0.243285
0.464646,-2,0.260809
0.464646,-1.9596,0.205221
0.464646,-1.91919,0.210134
0.464646,-1.87879,0.27481
0.464646,-1.83838,0.394889
0.464646,-1.79798,0.562681
0.464646,-1.75758,0.767664
0.464646,-1.71717,0.997149
0.464646,-1.67677,1.23706
0.464646,-1.63636,1.47282
0.464646,-1.59596,1.69021
0.464646,-1.55556,1.87623
0.464646,-1.51515,2.01987
0.464646,-1.47475,2.11276
0.464646,-1.43434,2.14959
0.464646,-1.39394,2.12844
0.464646,-1.35354,2.05077
0.464646,-1.31313,1.92135
0.464646,-1.27273,1.74786
0.464646,-1.23232,1.54041
0.464646,-1.19192,1.31089
0.464646,-1.15152,1.07221
0.464646,-1.11111,0.837538
0.464646,-1.07071,0.619516
0.464646,-1.0303,0.429532
0.464646,-0.989899,0.277097
0.464646,-0.949495,0.169355
0.464646,-0.909091,0.110748
0.464646,-0.868687,0.102867
0.464646,-0.828283,0.144479
0.464646,-0.787879,0.231735
0.464646,-0.747475,0.358519
0.464646,-0.707071,0.516943
0.464646,-0.666667,0.697919
0.464646,-0.626263,0.891782
0.464646,-0.585859,1.08893
0.464646,-0.545455,1.2804
0.464646,-0.505051,1.45841
0.464646,-0.464646,1.61678
0.464646,-0.424242,1.75117
0.464646,-0.383838,1.85926
0.464646,-0.343434,1.94069
0.464646,-0.30303,1.99693
0.464646,-0.262626,2.031
0.464646,-0.222222,2.04704
0.464646,-0.181818,2.04987
0.464646,-0.141414,2.04453
0.464646,-0.10101,2.03572
0.464646,-0.0606061,2.02744
0.464646,-0.020202,2.02254
0.464646,0.020202,2.02254
0.464646,0.0606061,2.02744
0.464646,0.10101,2.03572
0.464646,0.141414,2.04453
0.464646,0.181818,2.04987
0.464646,0.222222,2.04704
0.464646,0.262626,2.031
0.464646,0.30303,1.99693
0.464646,0.343434,1.94069
0.464646,0.383838,1.85926
0.464646,0.424242,1.75117
0.464646,0.464646,1.61678
0.464646,0.505051,1.45841
0.464646,0.545455,1.2804
0.464646,0.585859,1.08893
0.464646,0.626263,0.891782
0.464646,0.666667,0.697919
0.464646,0.707071,0.516943
0.464646,0.747475,0.358519
0.464646,0.787879,0.231735
0.464646,0.828283,0.144479
0.464646,0.868687,0.102867
0.464646,0.909091,0.110748
0.464646,0.949495,0.169355
0.464646,0.989899,0.277097
0.464646,1.0303,0.429532
0.464646,1.07071,0.619516
0.464646,1.11111,0.837538
0.464646,1.15152,1.07221
0.464646,1.19192,1.31089
0.464646,1.23232,1.54041
0.464646,1.27273,1.74786
0.464646,1.31313,1.92135
0.464646,1.35354,2.05077
0.464646,1.39394,2.12844
0.464646,1.43434,2.14959
0.464646,1.47475,2.11276
0.464646,1.51515,2.01987
0.464646,1.55556,1.87623
0.464646,1.59596,1.69021
0.464646,1.63636,1.47282
0.464646,1.67677,1.23706
0.464646,1.71717,0.997149
0.464646,1.75758,0.767664
0.464646,1.79798,0.562681
0.464646,1.83838,0.394889
0.464646,1.87879,0.27481
0.464646,1.91919,0.210134
0.464646,1.9596,0.205221
0.464646,2,0.260809
0.505051,-2,0.283082
0.505051,-1.9596,0.213368
0.505051,-1.91919,0.203171
0.505051,-1.87879,0.252636
0.505051,-1.83838,0.358319
0.505051,-1.79798,0.513432
0.505051,-1.75758,0.708283
0.505051,-1.71717,0.930887
0.505051,-1.67677,1.16771
0.505051,-1.63636,1.40451
0.505051,-1.59596,1.62716
0.505051,-1.55556,1.82255
0.505051,-1.51515,1.97927
0.505051,-1.47475,2.08834
0.505051,-1.43434,2.14365
0.505051,-1.39394,2.1423
0.505051,-1.35354,2.08469
