x,y,z
-0.930909,-4.24081,932937
-0.930909,-4.03394,646457
-0.930909,-3.82707,440297
-0.930909,-3.6202,294273
-0.930909,-3.41333,192637
-0.930909,-3.20646,123245
-0.930909,-2.9996,76870.9
-0.930909,-2.79273,46606
-0.930909,-2.58586,27381.1
-0.930909,-2.37899,15525.5
-0.930909,-2.17212,8466.79
-0.930909,-1.96525,4417.82
-0.930909,-1.75838,2203.77
-0.930909,-1.55152,1051.68
-0.930909,-1.34465,482.992
-0.930909,-1.13778,223.303
-0.930909,-0.930909,106.839
-0.930909,-0.72404,63.0505
-0.930909,-0.517172,43.9887
-0.930909,-0.310303,36.6347
-0.930909,-0.103434,36.1815
-0.930909,0.103434,32.0449
-0.930909,0.310303,32.803
-0.930909,0.517172,34.1632
-0.930909,0.72404,40.9079
-0.930909,0.930909,56.3273
-0.930909,1.13778,91.306
-0.930909,1.34465,172.418
-0.930909,1.55152,342.442
-0.930909,1.75838,695.959
-0.930909,1.96525,1386.99
-0.930909,2.17212,2690.96
-0.930909,2.37899,5055.08
-0.930909,2.58586,9185.24
-0.930909,2.79273,16177
-0.930909,2.9996,27637.1
-0.930909,3.20646,45925.4
-0.930909,3.41333,74360.3
-0.930909,3.6202,117565
-0.930909,3.82707,181827
-0.930909,4.03394,275564
-0.930909,4.24081,409873
-0.930909,4.44768,599200
-0.930909,4.65455,862079
-0.930909,4.86141,1.22206e+006
-0.930909,5.06828,1.70871e+006
-0.930909,5.27515,2.35882e+006
-0.930909,5.48202,3.21779e+006
-0.930909,5.68889,4.34109e+006
-0.930909,5.89576,5.79613e+006
-0.930909,6.10263,7.66408e+006
-0.930909,6.30949,1.00422e+007
-0.930909,6.51636,1.30461e+007
-0.930909,6.72323,1.68128e+007
-0.930909,6.9301,2.15033e+007
-0.930909,7.13697,2.73062e+007
-0.930909,7.34384,3.44413e+007
-0.930909,7.55071,4.31636e+007
-0.930909,7.75758,5.37677e+007
-0.930909,7.96444,6.65925e+007
-0.930909,8.17131,8.20264e+007
-0.930909,8.37818,1.00513e+008
-0.930909,8.58505,1.22558e+008
-0.930909,8.79192,1.48733e+008
-0.930909,8.99879,1.79687e+008
-0.930909,9.20566,2.1615e+008
-0.930909,9.41253,2.58946e+008
-0.930909,9.61939,3.08994e+008
-0.930909,9.82626,3.67327e+008
-0.930909,10.0331,4.35096e+008
-0.930909,10.24,5.13581e+008
-0.72404,-10.24,7.49591e+008
-0.72404,-10.0331,6.39726e+008
-0.72404,-9.82626,5.44225e+008
-0.72404,-9.61939,4.61447e+008
-0.72404,-9.41253,3.8991e+008
-0.72404,-9.20566,3.28277e+008
-0.72404,-8.99879,2.75349e+008
-0.72404,-8.79192,2.30049e+008
-0.72404,-8.58505,1.91414e+008
-0.72404,-8.37818,1.58584e+008
-0.72404,-8.17131,1.30794e+008
-0.72404,-7.96444,1.07366e+008
-0.72404,-7.75758,8.76983e+007
-0.72404,-7.55071,7.1261e+007
-0.72404,-7.34384,5.75875e+007
-0.72404,-7.13697,4.62693e+007
-0.72404,-6.9301,3.69493e+007
-0.72404,-6.72323,2.93169e+007
-0.72404,-6.51636,2.31026e+007
-0.72404,-6.30949,1.80742e+007
-0.72404,-6.10263,1.40318e+007
-0.72404,-5.89576,1.08047e+007
-0.72404,-5.68889,8.24742e+006
-0.72404,-5.48202,6.23694e+006
-0.72404,-5.27515,4.66964e+006
-0.72404,-5.06828,3.45889e+006
-0.72404,-4.86141,2.53265e+006
-0.72404,-4.65455,1.83148e+006
-0.72404,-4.44768,1.30669e+006
-0.72404,-4.24081,918720
-0.72404,-4.03394,635719
-0.72404,-3.82707,432286
-0.72404,-3.6202,288376
-0.72404,-3.41333,188355
-0.72404,-3.20646,120180
-0.72404,-2.9996,74709.7
-0.72404,-2.79273,45110.5
-0.72404,-2.58586,26358.9
-0.72404,-2.37899,14841.6
-0.72404,-2.17212,8008.46
-0.72404,-1.96525,4118.73
-0.72404,-1.75838,2007.83
-0.72404,-1.55152,919.262
-0.72404,-1.34465,393.03
-0.72404,-1.13778,162.285
-0.72404,-0.930909,63.0505
-0.72404,-0.72404,29.7765
-0.72404,-0.517172,15.693
-0.72404,-0.310303,12.1526
-0.72404,-0.103434,12.2897
-0.72404,0.103434,11.8401
-0.72404,0.310303,10.7524
-0.72404,0.517172,13.2944
-0.72404,0.72404,15.9831
-0.72404,0.930909,24.9579
-0.72404,1.13778,53.5265
-0.72404,1.34465,114.21
-0.72404,1.55152,254.804
-0.72404,1.75838,555.388
-0.72404,1.96525,1162.12
-0.72404,2.17212,2331.68
-0.72404,2.37899,4486.57
-0.72404,2.58586,8311.64
-0.72404,2.79273,14859.9
-0.72404,2.9996,25695.6
-0.72404,3.20646,43122.4
-0.72404,3.41333,70388.7
-0.72404,3.6202,112033
-0.72404,3.82707,174246
-0.72404,4.03394,265326
-0.72404,4.24081,396232
-0.72404,4.44768,581249
-0.72404,4.65455,838727
-0.72404,4.86141,1.192e+006
-0.72404,5.06828,1.6704e+006
-0.72404,5.27515,2.31045e+006
-0.72404,5.48202,3.15721e+006
-0.72404,5.68889,4.26585e+006
-0.72404,5.89576,5.70334e+006
-0.72404,6.10263,7.55045e+006
-0.72404,6.30949,9.90392e+006
-0.72404,6.51636,1.28789e+007
-0.72404,6.72323,1.66117e+007
-0.72404,6.9301,2.12628e+007
-0.72404,7.13697,2.70201e+007
-0.72404,7.34384,3.41026e+007
-0.72404,7.55071,4.27644e+007
-0.72404,7.75758,5.32991e+007
-0.72404,7.96444,6.60448e+007
-0.72404,8.17131,8.13887e+007
-0.72404,8.37818,9.97734e+007
-0.72404,8.58505,1.21703e+008
-0.72404,8.79192,1.47748e+008
-0.72404,8.99879,1.78556e+008
-0.72404,9.20566,2.14856e+008
-0.72404,9.41253,2.57469e+008
-0.72404,9.61939,3.07313e+008
-0.72404,9.82626,3.65419e+008
-0.72404,10.0331,4.32936e+008
-0.72404,10.24,5.11142e+008
-0.517172,-10.24,7.4716e+008
-0.517172,-10.0331,6.37574e+008
-0.517172,-9.82626,5.42324e+008
-0.517172,-9.61939,4.59772e+008
-0.517172,-9.41253,3.88438e+008
-0.517172,-9.20566,3.26988e+008
-0.517172,-8.99879,2.74223e+008
-0.517172,-8.79192,2.29068e+008
-0.517172,-8.58505,1.90562e+008
-0.517172,-8.37818,1.57847e+008
-0.517172,-8.17131,1.30159e+008
-0.517172,-7.96444,1.06821e+008
-0.517172,-7.75758,8.72319e+007
-0.517172,-7.55071,7.08635e+007
-0.517172,-7.34384,5.72504e+007
-0.517172,-7.13697,4.59847e+007
-0.517172,-6.9301,3.67101e+007
-0.517172,-6.72323,2.91168e+007
-0.517172,-6.51636,2.29363e+007
-0.517172,-6.30949,1.79366e+007
-0.517172,-6.10263,1.39188e+007
-0.517172,-5.89576,1.07124e+007
-0.517172,-5.68889,8.17257e+006
-0.517172,-5.48202,6.17668e+006
-0.517172,-5.27515,4.62152e+006
-0.517172,-5.06828,3.42078e+006
-0.517172,-4.86141,2.50274e+006
-0.517172,-4.65455,1.80823e+006
-0.517172,-4.44768,1.28881e+006
-0.517172,-4.24081,905125
-0.517172,-4.03394,625507
-0.517172,-3.82707,424717
-0.517172,-3.6202,282844
-0.517172,-3.41333,184377
-0.517172,-3.20646,117369
-0.517172,-2.9996,72759.7
-0.517172,-2.79273,43781.2
-0.517172,-2.58586,25473
-0.517172,-2.37899,14263.2
-0.517172,-2.17212,7642.66
-0.517172,-1.96525,3893.47
-0.517172,-1.75838,1870.88
-0.517172,-1.55152,836.347
-0.517172,-1.34465,344.332
-0.517172,-1.13778,129.025
-0.517172,-0.930909,43.9887
-0.517172,-0.72404,15.693
-0.517172,-0.517172,6.03931
-0.517172,-0.310303,4.98416
-0.517172,-0.103434,7.23055
-0.517172,0.103434,5.46198
-0.517172,0.310303,4.4191
-0.517172,0.517172,4.62934
-0.517172,0.72404,8.73878
-0.517172,0.930909,14.9796
-0.517172,1.13778,34.5901
-0.517172,1.34465,80.7606
-0.517172,1.55152,196.345
-0.517172,1.75838,451.24
-0.517172,1.96525,980.246
-0.517172,2.17212,2024.08
-0.517172,2.37899,3990.26
-0.517172,2.58586,7524.51
-0.517172,2.79273,13652.6
-0.517172,2.9996,23895.2
-0.517172,3.20646,40491.6
-0.517172,3.41333,66628.8
-0.517172,3.6202,106762
-0.517172,3.82707,166979
-0.517172,4.03394,255464
-0.517172,4.24081,383046
-0.517172,4.44768,563839
-0.517172,4.65455,816018
-0.517172,4.86141,1.1627e+006
-0.517172,5.06828,1.63298e+006
-0.517172,5.27515,2.2631e+006
-0.517172,5.48202,3.09783e+006
-0.517172,5.68889,4.19197e+006
-0.517172,5.89576,5.61212e+006
-0.517172,6.10263,7.43861e+006
-0.517172,6.30949,9.76771e+006
-0.517172,6.51636,1.2714e+007
-0.517172,6.72323,1.64133e+007
-0.517172,6.9301,2.10253e+007
-0.517172,7.13697,2.67373e+007
-0.517172,7.34384,3.37675e+007
-0.517172,7.55071,4.23692e+007
-0.517172,7.75758,5.28351e+007
-0.517172,7.96444,6.55022e+007
-0.517172,8.17131,8.07567e+007
-0.517172,8.37818,9.904e+007
-0.517172,8.58505,1.20855e+008
-0.517172,8.79192,1.46771e+008
-0.517172,8.99879,1.77434e+008
-0.517172,9.20566,2.13571e+008
-0.517172,9.41253,2.56001e+008
-0.517172,9.61939,3.05643e+008
-0.517172,9.82626,3.63523e+008
-0.517172,10.0331,4.30788e+008
-0.517172,10.24,5.08716e+008
-0.310303,-10.24,7.44745e+008
-0.310303,-10.0331,6.35435e+008
-0.310303,-9.82626,5.40436e+008
-0.310303,-9.61939,4.5811e+008
-0.310303,-9.41253,3.86978e+008
-0.310303,-9.20566,3.25709e+008
-0.310303,-8.99879,2.73106e+008
-0.310303,-8.79192,2.28096e+008
-0.310303,-8.58505,1.89719e+008
-0.310303,-8.37818,1.57118e+008
-0.310303,-8.17131,1.29531e+008
-0.310303,-7.96444,1.06281e+008
-0.310303,-7.75758,8.67707e+007
-0.310303,-7.55071,7.04709e+007
-0.310303,-7.34384,5.69176e+007
-0.310303,-7.13697,4.57038e+007
-0.310303,-6.9301,3.64743e+007
-0.310303,-6.72323,2.89199e+007
-0.310303,-6.51636,2.27726e+007
-0.310303,-6.30949,1.78015e+007
-0.310303,-6.10263,1.38079e+007
-0.310303,-5.89576,1.0622e+007
-0.310303,-5.68889,8.09935e+006
-0.310303,-5.48202,6.11784e+006
-0.310303,-5.27515,4.57462e+006
-0.310303,-5.06828,3.38372e+006
-0.310303,-4.86141,2.47374e+006
-0.310303,-4.65455,1.78576e+006
-0.310303,-4.44768,1.27159e+006
-0.310303,-4.24081,892081
-0.310303,-4.03394,615756
-0.310303,-3.82707,417530
-0.310303,-3.6202,277630
-0.310303,-3.41333,180658
-0.310303,-3.20646,114765
-0.310303,-2.9996,70974.9
-0.310303,-2.79273,42584.1
-0.310303,-2.58586,24694.2
-0.310303,-2.37899,13768.2
-0.310303,-2.17212,7337.82
-0.310303,-1.96525,3711.68
-0.310303,-1.75838,1765.69
-0.310303,-1.55152,782.636
-0.310303,-1.34465,315.328
-0.310303,-1.13778,115.668
-0.310303,-0.930909,36.6347
-0.310303,-0.72404,12.1526
-0.310303,-0.517172,4.98416
-0.310303,-0.310303,1.03401
-0.310303,-0.103434,2.77434
-0.310303,0.103434,3.42208
-0.310303,0.310303,2.27853
-0.310303,0.517172,2.41506
-0.310303,0.72404,5.63949
-0.310303,0.930909,8.09142
-0.310303,1.13778,23.6419
-0.310303,1.34465,60.9166
-0.310303,1.55152,152.636
-0.310303,1.75838,366.946
-0.310303,1.96525,825.297
-0.310303,2.17212,1756.36
-0.310303,2.37899,3542.58
-0.310303,2.58586,6806.24
-0.310303,2.79273,12534.1
-0.310303,2.9996,22208.2
-0.310303,3.20646,38005.4
-0.310303,3.41333,63050.5
-0.310303,3.6202,101715
-0.310303,3.82707,159993
-0.310303,4.03394,245946
-0.310303,4.24081,370272
-0.310303,4.44768,546925
-0.310303,4.65455,793898
-0.310303,4.86141,1.1341e+006
-0.310303,5.06828,1.59638e+006
-0.310303,5.27515,2.21672e+006
-0.310303,5.48202,3.03957e+006
-0.310303,5.68889,4.11939e+006
-0.310303,5.89576,5.5224e+006
-0.310303,6.10263,7.32849e+006
-0.310303,6.30949,9.63345e+006
-0.310303,6.51636,1.25514e+007
-0.310303,6.72323,1.62174e+007
-0.310303,6.9301,2.07907e+007
-0.310303,7.13697,2.64578e+007
-0.310303,7.34384,3.34361e+007
-0.310303,7.55071,4.19781e+007
-0.310303,7.75758,5.23756e+007
-0.310303,7.96444,6.49645e+007
-0.310303,8.17131,8.01302e+007
-0.310303,8.37818,9.83127e+007
-0.310303,8.58505,1.20013e+008
-0.310303,8.79192,1.45801e+008
-0.310303,8.99879,1.76319e+008
-0.310303,9.20566,2.12295e+008
-0.310303,9.41253,2.54544e+008
-0.310303,9.61939,3.03983e+008
-0.310303,9.82626,3.61638e+008
-0.310303,10.0331,4.28654e+008
-0.310303,10.24,5.06305e+008
-0.103434,-10.24,7.42344e+008
-0.103434,-10.0331,6.33311e+008
-0.103434,-9.82626,5.38561e+008
-0.103434,-9.61939,4.56459e+008
-0.103434,-9.41253,3.85528e+008
-0.103434,-9.20566,3.2444e+008
-0.103434,-8.99879,2.71998e+008
-0.103434,-8.79192,2.27132e+008
-0.103434,-8.58505,1.88883e+008
-0.103434,-8.37818,1.56395e+008
-0.103434,-8.17131,1.28909e+008
-0.103434,-7.96444,1.05748e+008
-0.103434,-7.75758,8.63147e+007
-0.103434,-7.55071,7.00828e+007
-0.103434,-7.34384,5.65889e+007
-0.103434,-7.13697,4.54267e+007
-0.103434,-6.9301,3.62418e+007
-0.103434,-6.72323,2.87258e+007
-0.103434,-6.51636,2.26116e+007
-0.103434,-6.30949,1.76687e+007
-0.103434,-6.10263,1.3699e+007
-0.103434,-5.89576,1.05333e+007
-0.103434,-5.68889,8.02768e+006
-0.103434,-5.48202,6.06035e+006
-0.103434,-5.27515,4.52889e+006
-0.103434,-5.06828,3.34767e+006
-0.103434,-4.86141,2.44559e+006
-0.103434,-4.65455,1.76401e+006
-0.103434,-4.44768,1.25498e+006
-0.103434,-4.24081,879550
-0.103434,-4.03394,606432
-0.103434,-3.82707,410697
-0.103434,-3.6202,272703
-0.103434,-3.41333,177168
-0.103434,-3.20646,112345
-0.103434,-2.9996,69335.5
-0.103434,-2.79273,41503.5
-0.103434,-2.58586,24000.9
-0.103434,-2.37899,13339.3
-0.103434,-2.17212,7082.85
-0.103434,-1.96525,3566.57
-0.103434,-1.75838,1686.51
-0.103434,-1.55152,740.942
-0.103434,-1.34465,296.496
-0.103434,-1.13778,106.471
-0.103434,-0.930909,36.1815
-0.103434,-0.72404,12.2897
-0.103434,-0.517172,7.23055
-0.103434,-0.310303,2.77434
-0.103434,-0.103434,7.25863
-0.103434,0.103434,5.90619
-0.103434,0.310303,5.47903
-0.103434,0.517172,4.08964
-0.103434,0.72404,6.95285
-0.103434,0.930909,7.44738
-0.103434,1.13778,19.3321
-0.103434,1.34465,47.8021
-0.103434,1.55152,119.811
-0.103434,1.75838,298.475
-0.103434,1.96525,693.916
-0.103434,2.17212,1519.3
-0.103434,2.37899,3136.25
-0.103434,2.58586,6143.11
-0.103434,2.79273,11493.7
-0.103434,2.9996,20615.3
-0.103434,3.20646,35645.4
-0.103434,3.41333,59634.1
-0.103434,3.6202,96873.3
-0.103434,3.82707,153257
-0.103434,4.03394,236741
-0.103434,4.24081,357875
-0.103434,4.44768,530473
-0.103434,4.65455,772334
-0.103434,4.86141,1.10616e+006
-0.103434,5.06828,1.56056e+006
-0.103434,5.27515,2.17125e+006
-0.103434,5.48202,2.98238e+006
-0.103434,5.68889,4.04805e+006
-0.103434,5.89576,5.43411e+006
-0.103434,6.10263,7.22001e+006
-0.103434,6.30949,9.50107e+006
-0.103434,6.51636,1.23909e+007
-0.103434,6.72323,1.60239e+007
-0.103434,6.9301,2.05588e+007
-0.103434,7.13697,2.61813e+007
-0.103434,7.34384,3.31081e+007
-0.103434,7.55071,4.15908e+007
-0.103434,7.75758,5.19204e+007
-0.103434,7.96444,6.44317e+007
-0.103434,8.17131,7.9509e+007
-0.103434,8.37818,9.75913e+007
-0.103434,8.58505,1.19179e+008
-0.103434,8.79192,1.44838e+008
-0.103434,8.99879,1.75213e+008
-0.103434,9.20566,2.11027e+008
-0.103434,9.41253,2.53096e+008
-0.103434,9.61939,3.02334e+008
-0.103434,9.82626,3.59764e+008
-0.103434,10.0331,4.26531e+008
-0.103434,10.24,5.03906e+008
0.103434,-10.24,7.39959e+008
0.103434,-10.0331,6.312e+008
0.103434,-9.82626,5.36698e+008
0.103434,-9.61939,4.54819e+008
0.103434,-9.41253,3.84089e+008
0.103434,-9.20566,3.23181e+008
0.103434,-8.99879,2.709e+008
0.103434,-8.79192,2.26177e+008
0.103434,-8.58505,1.88054e+008
0.103434,-8.37818,1.5568e+008
0.103434,-8.17131,1.28293e+008
0.103434,-7.96444,1.0522e+008
0.103434,-7.75758,8.58637e+007
0.103434,-7.55071,6.96994e+007
0.103434,-7.34384,5.62643e+007
0.103434,-7.13697,4.51532e+007
0.103434,-6.9301,3.60126e+007
0.103434,-6.72323,2.85347e+007
0.103434,-6.51636,2.24532e+007
0.103434,-6.30949,1.75381e+007
0.103434,-6.10263,1.35921e+007
0.103434,-5.89576,1.04464e+007
0.103434,-5.68889,7.95752e+006
0.103434,-5.48202,6.00418e+006
0.103434,-5.27515,4.48429e+006
0.103434,-5.06828,3.31259e+006
0.103434,-4.86141,2.41826e+006
0.103434,-4.65455,1.74296e+006
0.103434,-4.44768,1.23895e+006
0.103434,-4.24081,867503
0.103434,-4.03394,597508
0.103434,-3.82707,404188
0.103434,-3.6202,268038
0.103434,-3.41333,173893
0.103434,-3.20646,110093
0.103434,-2.9996,67825.6
0.103434,-2.79273,40517.3
0.103434,-2.58586,23379.7
0.103434,-2.37899,12960.4
0.103434,-2.17212,6863.84
0.103434,-1.96525,3445.13
0.103434,-1.75838,1624.46
0.103434,-1.55152,711.312
0.103434,-1.34465,283.281
0.103434,-1.13778,101.587
0.103434,-0.930909,32.0449
0.103434,-0.72404,11.8401
0.103434,-0.517172,5.46198
0.103434,-0.310303,3.42208
0.103434,-0.103434,5.90619
0.103434,0.103434,4.37433
0.103434,0.310303,3.83802
0.103434,0.517172,4.02895
0.103434,0.72404,4.81533
0.103434,0.930909,6.77102
0.103434,1.13778,15.4331
0.103434,1.34465,35.2953
0.103434,1.55152,90.5703
0.103434,1.75838,235.902
0.103434,1.96525,571.939
0.103434,2.17212,1300.63
0.103434,2.37899,2761.35
0.103434,2.58586,5523.5
0.103434,2.79273,10508.6
0.103434,2.9996,19107.7
0.103434,3.20646,33396.7
0.103434,3.41333,56359.6
0.103434,3.6202,92213.7
0.103434,3.82707,146754
0.103434,4.03394,227823
0.103434,4.24081,345837
0.103434,4.44768,514452
0.103434,4.65455,751290
0.103434,4.86141,1.07884e+006
0.103434,5.06828,1.52549e+006
0.103434,5.27515,2.12667e+006
0.103434,5.48202,2.92622e+006
0.103434,5.68889,3.97791e+006
0.103434,5.89576,5.34721e+006
0.103434,6.10263,7.11313e+006
0.103434,6.30949,9.37053e+006
0.103434,6.51636,1.22324e+007
0.103434,6.72323,1.58329e+007
0.103434,6.9301,2.03296e+007
0.103434,7.13697,2.59079e+007
0.103434,7.34384,3.27835e+007
0.103434,7.55071,4.12074e+007
0.103434,7.75758,5.14694e+007
0.103434,7.96444,6.39036e+007
0.103434,8.17131,7.88931e+007
0.103434,8.37818,9.68757e+007
0.103434,8.58505,1.1835e+008
0.103434,8.79192,1.43883e+008
0.103434,8.99879,1.74114e+008
0.103434,9.20566,2.09768e+008
0.103434,9.41253,2.51657e+008
0.103434,9.61939,3.00694e+008
0.103434,9.82626,3.57902e+008
0.103434,10.0331,4.24421e+008
0.103434,10.24,5.01521e+008
0.310303,-10.24,7.37589e+008
0.310303,-10.0331,6.29104e+008
0.310303,-9.82626,5.34849e+008
0.310303,-9.61939,4.53192e+008
0.310303,-9.41253,3.82661e+008
0.310303,-9.20566,3.21931e+008
0.310303,-8.99879,2.6981e+008
0.310303,-8.79192,2.25229e+008
0.310303,-8.58505,1.87234e+008
0.310303,-8.37818,1.54971e+008
0.310303,-8.17131,1.27683e+008
0.310303,-7.96444,1.04697e+008
0.310303,-7.75758,8.54178e+007
0.310303,-7.55071,6.93205e+007
0.310303,-7.34384,5.59437e+007
0.310303,-7.13697,4.48834e+007
0.310303,-6.9301,3.57866e+007
0.310303,-6.72323,2.83465e+007
0.310303,-6.51636,2.22973e+007
0.310303,-6.30949,1.74098e+007
0.310303,-6.10263,1.34872e+007
0.310303,-5.89576,1.03612e+007
0.310303,-5.68889,7.88887e+006
0.310303,-5.48202,5.9493e+006
0.310303,-5.27515,4.44081e+006
0.310303,-5.06828,3.27846e+006
0.310303,-4.86141,2.39175e+006
0.310303,-4.65455,1.7226e+006
0.310303,-4.44768,1.2235e+006
0.310303,-4.24081,855938
0.310303,-4.03394,588979
0.310303,-3.82707,398001
0.310303,-3.6202,263634
0.310303,-3.41333,170820
0.310303,-3.20646,108002
0.310303,-2.9996,66440.7
0.310303,-2.79273,39628.1
0.310303,-2.58586,22829.9
0.310303,-2.37899,12637.8
0.310303,-2.17212,6680.4
0.310303,-1.96525,3349.58
0.310303,-1.75838,1579.39
0.310303,-1.55152,691.252
0.310303,-1.34465,276.682
0.310303,-1.13778,99.9587
0.310303,-0.930909,32.803
0.310303,-0.72404,10.7524
0.310303,-0.517172,4.4191
0.310303,-0.310303,2.27853
0.310303,-0.103434,5.47903
0.310303,0.103434,3.83802
0.310303,0.310303,2.67828
0.310303,0.517172,1.07517
0.310303,0.72404,5.31211
0.310303,0.930909,2.80801
0.310303,1.13778,11.1823
0.310303,1.34465,22.8624
0.310303,1.55152,63.8125
0.310303,1.75838,180.393
0.310303,1.96525,465.733
0.310303,2.17212,1102.93
0.310303,2.37899,2412.03
0.310303,2.58586,4946.99
0.310303,2.79273,9583.8
0.310303,2.9996,17677.8
0.310303,3.20646,31249.6
0.310303,3.41333,53223.7
0.310303,3.6202,87731.2
0.310303,3.82707,140478
0.310303,4.03394,219186
0.310303,4.24081,334148
0.310303,4.44768,498856
0.310303,4.65455,730760
0.310303,4.86141,1.05214e+006
0.310303,5.06828,1.49115e+006
0.310303,5.27515,2.08294e+006
0.310303,5.48202,2.87107e+006
0.310303,5.68889,3.90896e+006
0.310303,5.89576,5.26168e+006
0.310303,6.10263,7.00784e+006
0.310303,6.30949,9.24181e+006
0.310303,6.51636,1.20761e+007
0.310303,6.72323,1.56441e+007
0.310303,6.9301,2.01031e+007
0.310303,7.13697,2.56374e+007
0.310303,7.34384,3.24623e+007
0.310303,7.55071,4.08278e+007
0.310303,7.75758,5.10228e+007
0.310303,7.96444,6.33803e+007
0.310303,8.17131,7.82825e+007
0.310303,8.37818,9.6166e+007
0.310303,8.58505,1.17528e+008
0.310303,8.79192,1.42934e+008
0.310303,8.99879,1.73023e+008
0.310303,9.20566,2.08517e+008
0.310303,9.41253,2.50227e+008
0.310303,9.61939,2.99065e+008
0.310303,9.82626,3.56051e+008
0.310303,10.0331,4.22323e+008
0.310303,10.24,4.99149e+008
0.517172,-10.24,7.35234e+008
0.517172,-10.0331,6.27021e+008
0.517172,-9.82626,5.33012e+008
0.517172,-9.61939,4.51576e+008
0.517172,-9.41253,3.81244e+008
0.517172,-9.20566,3.20692e+008
0.517172,-8.99879,2.68729e+008
0.517172,-8.79192,2.2429e+008
0.517172,-8.58505,1.8642e+008
0.517172,-8.37818,1.54269e+008
0.517172,-8.17131,1.27079e+008
0.517172,-7.96444,1.0418e+008
0.517172,-7.75758,8.49769e+007
0.517172,-7.55071,6.89461e+007
0.517172,-7.34384,5.56273e+007
0.517172,-7.13697,4.46172e+007
0.517172,-6.9301,3.55639e+007
0.517172,-6.72323,2.81611e+007
0.517172,-6.51636,2.2144e+007
0.517172,-6.30949,1.72837e+007
0.517172,-6.10263,1.33842e+007
0.517172,-5.89576,1.02777e+007
0.517172,-5.68889,7.82172e+006
0.517172,-5.48202,5.89572e+006
0.517172,-5.27515,4.39844e+006
0.517172,-5.06828,3.24529e+006
0.517172,-4.86141,2.36605e+006
0.517172,-4.65455,1.70292e+006
0.517172,-4.44768,1.20862e+006
0.517172,-4.24081,844855
0.517172,-4.03394,580847
0.517172,-3.82707,392138
0.517172,-3.6202,259495
0.517172,-3.41333,167960
0.517172,-3.20646,106076
0.517172,-2.9996,65180.9
0.517172,-2.79273,38837.7
0.517172,-2.58586,22353.1
0.517172,-2.37899,12366.4
0.517172,-2.17212,6538.43
0.517172,-1.96525,3282.18
0.517172,-1.75838,1551.66
0.517172,-1.55152,683.125
0.517172,-1.34465,277.783
0.517172,-1.13778,103.5
0.517172,-0.930909,34.1632
0.517172,-0.72404,13.2944
0.517172,-0.517172,4.62934
0.517172,-0.310303,2.41506
0.517172,-0.103434,4.08964
0.517172,0.103434,4.02895
0.517172,0.310303,1.07517
0.517172,0.517172,0.110245
0.517172,0.72404,3.35859
0.517172,0.930909,0.737319
0.517172,1.13778,6.06135
0.517172,1.34465,16.3653
0.517172,1.55152,42.8105
0.517172,1.75838,135.878
0.517172,1.96525,369.806
0.517172,2.17212,921.055
0.517172,2.37899,2093.58
0.517172,2.58586,4410.65
0.517172,2.79273,8721.41
0.517172,2.9996,16329
0.517172,3.20646,29214.7
0.517172,3.41333,50229.4
0.517172,3.6202,83429
0.517172,3.82707,134427
0.517172,4.03394,210832
0.517172,4.24081,322807
0.517172,4.44768,483688
0.517172,4.65455,710746
0.517172,4.86141,1.02606e+006
0.517172,5.06828,1.45754e+006
0.517172,5.27515,2.04009e+006
0.517172,5.48202,2.81694e+006
0.517172,5.68889,3.84119e+006
0.517172,5.89576,5.17752e+006
0.517172,6.10263,6.90413e+006
0.517172,6.30949,9.1149e+006
0.517172,6.51636,1.19218e+007
0.517172,6.72323,1.54577e+007
0.517172,6.9301,1.98793e+007
0.517172,7.13697,2.537e+007
0.517172,7.34384,3.21446e+007
0.517172,7.55071,4.04519e+007
0.517172,7.75758,5.05803e+007
0.517172,7.96444,6.28617e+007
0.517172,8.17131,7.76771e+007
0.517172,8.37818,9.5462e+007
0.517172,8.58505,1.16713e+008
0.517172,8.79192,1.41993e+008
0.517172,8.99879,1.7194e+008
0.517172,9.20566,2.07275e+008
0.517172,9.41253,2.48807e+008
0.517172,9.61939,2.97447e+008
0.517172,9.82626,3.54211e+008
0.517172,10.0331,4.20236e+008
0.517172,10.24,4.9679e+008
0.72404,-10.24,7.32893e+008
0.72404,-10.0331,6.24952e+008
0.72404,-9.82626,5.31188e+008
0.72404,-9.61939,4.49972e+008
0.72404,-9.41253,3.79838e+008
0.72404,-9.20566,3.19462e+008
0.72404,-8.99879,2.67658e+008
0.72404,-8.79192,2.23359e+008
0.72404,-8.58505,1.85615e+008
0.72404,-8.37818,1.53574e+008
0.72404,-8.17131,1.26482e+008
0.72404,-7.96444,1.03669e+008
0.72404,-7.75758,8.45411e+007
0.72404,-7.55071,6.85763e+007
0.72404,-7.34384,5.5315e+007
0.72404,-7.13697,4.43547e+007
0.72404,-6.9301,3.53444e+007
0.72404,-6.72323,2.79787e+007
0.72404,-6.51636,2.19932e+007
0.72404,-6.30949,1.716e+007
0.72404,-6.10263,1.32833e+007
0.72404,-5.89576,1.0196e+007
0.72404,-5.68889,7.7561e+006
0.72404,-5.48202,5.84347e+006
0.72404,-5.27515,4.35723e+006
0.72404,-5.06828,3.2131e+006
0.72404,-4.86141,2.3412e+006
0.72404,-4.65455,1.68396e+006
0.72404,-4.44768,1.19435e+006
0.72404,-4.24081,834271
0.72404,-4.03394,573130
0.72404,-3.82707,386621
