Dataset,ID,IsNonDominated,FrontID,Obj1,Obj2,Obj3,Obj4,Obj5
Task1_5D_1000,612,0,0,74.5865,36.0859,77.9305,47.4134,68.2572
Task1_5D_1000,613,1,0,74.2286,98.7439,74.9376,64.2887,2.8901
Task1_5D_1000,614,0,0,17.0334,28.4989,4.7107,79.5906,37.8118
Task1_5D_1000,615,0,0,25.6845,72.3399,13.6239,89.7874,35.6552
Task1_5D_1000,616,0,0,89.6352,72.4541,73.845,79.35,26.8186
Task1_5D_1000,617,0,0,0.296729,89.146,92.5237,17.2211,47.8379
Task1_5D_1000,618,0,0,18.1667,31.9355,24.5244,20.1062,76.6429
Task1_5D_1000,619,0,0,61.2243,45.9725,3.63997,10.5654,60.2597
Task1_5D_1000,620,0,0,70.7014,28.311,64.7509,84.3381,53.0316
Task1_5D_1000,621,0,0,77.0745,78.3529,62.0327,40.964,38.6529
Task1_5D_1000,622,0,0,95.4255,42.1692,24.3326,7.0886,70.3867
Task1_5D_1000,623,0,0,40.6937,52.6639,27.2109,8.07281,9.5832
Task1_5D_1000,624,0,0,72.1715,63.6719,67.9041,91.1708,13.8632
Task1_5D_1000,625,0,0,9.02089,45.7212,57.9564,93.0237,26.8977
Task1_5D_1000,626,0,0,76.1805,91.5164,72.4792,9.38367,77.2952
Task1_5D_1000,627,0,0,45.0088,75.2913,36.01,34.2813,95.0771
Task1_5D_1000,628,0,0,2.75528,39.8827,98.2001,27.1266,20.8085
Task1_5D_1000,629,0,0,72.9029,47.303,4.59604,92.9564,80.8131
Task1_5D_1000,630,0,0,17.1152,57.4526,8.88726,3.2912,18.7936
Task1_5D_1000,631,0,0,16.3718,31.9,7.41355,7.77075,67.8765
Task1_5D_1000,632,0,0,34.4931,45.6008,0.110857,73.1808,79.1621
Task1_5D_1000,633,0,0,39.2081,59.5864,57.1563,84.1217,55.5983
Task1_5D_1000,634,0,0,27.5922,9.42188,70.7215,88.4576,5.64726
Task1_5D_1000,635,0,0,32.2213,45.7249,75.8007,92.2632,86.5372
Task1_5D_1000,636,0,0,85.3407,39.3942,88.711,58.1674,3.0279
Task1_5D_1000,637,0,0,22.2854,92.0632,8.27515,58.4601,95.6938
Task1_5D_1000,638,1,0,98.6714,43.402,50.4021,34.9465,85.693
Task1_5D_1000,639,0,0,48.9735,63.2451,52.4553,60.875,24.7806
Task1_5D_1000,640,0,0,61.252,13.9924,13.7144,37.9852,38.0269
Task1_5D_1000,641,0,0,77.794,43.2212,67.436,11.3186,92.5662
Task1_5D_1000,642,0,0,72.8496,39.5604,49.3519,18.4619,59.7568
Task1_5D_1000,643,0,0,50.0344,3.86918,3.24742,39.0218,99.0472
Task1_5D_1000,644,0,0,71.248,49.9908,22.6336,6.95538,30.022
Task1_5D_1000,645,0,0,47.7234,50.8392,1.29926,1.26302,46.2731
Task1_5D_1000,646,0,0,56.3857,84.5362,25.11,13.0188,0.779726
Task1_5D_1000,647,0,0,72.3406,24.1431,39.9688,11.8867,76.2073
Task1_5D_1000,648,0,0,70.4158,44.6958,72.7894,86.6185,48.0396
Task1_5D_1000,649,1,0,14.0892,98.2538,44.7859,98.7949,73.9559
Task1_5D_1000,650,0,0,87.9357,36.9833,12.9095,14.4107,36.315
Task1_5D_1000,651,0,0,6.62801,34.3134,88.0547,55.0615,56.6879
Task1_5D_1000,652,0,0,76.3066,91.9823,91.3102,47.8713,8.55899
Task1_5D_1000,653,0,0,72.1271,39.614,15.9791,85.2376,37.1085
Task1_5D_1000,654,0,0,44.0105,71.2365,33.846,11.8011,2.39383
Task1_5D_1000,655,0,0,54.5899,74.6498,51.8104,5.20751,86.5922
Task1_5D_1000,656,0,0,63.4809,20.9341,90.2657,19.7815,66.1614
Task1_5D_1000,657,0,0,94.3411,15.0915,43.8938,20.1657,20.6243
Task1_5D_1000,658,0,0,14.6088,58.1879,80.2289,45.6102,11.9268
Task1_5D_1000,659,0,0,54.2511,45.4966,1.75329,42.9171,56.5523
Task1_5D_1000,660,1,0,59.7592,36.7469,31.5118,92.0688,98.8068
Task1_5D_1000,661,0,0,43.3439,31.0971,67.1163,51.2073,21.7526
Task1_5D_1000,662,0,0,66.952,37.1673,0.449382,44.8842,35.4657
Task1_5D_1000,663,0,0,43.1729,52.3439,19.2363,20.5618,38.7735
Task1_5D_1000,664,1,0,11.7103,64.8565,74.2599,90.3987,98.6345
Task1_5D_1000,665,0,0,58.9486,50.6413,39.9525,65.2236,85.4358
Task1_5D_1000,666,0,0,20.7312,1.99713,79.7327,55.6506,73.8905
Task1_5D_1000,667,0,0,90.5744,20.0142,43.0827,14.3598,91.9969
Task1_5D_1000,668,0,0,71.9289,64.8411,12.5041,7.7822,95.7596
Task1_5D_1000,669,1,0,99.6852,88.5566,96.5082,64.906,39.3033
Task1_5D_1000,670,0,0,33.2385,81.7395,90.3748,27.6955,50.448
Task1_5D_1000,671,0,0,11.7125,15.2508,73.0303,27.2648,33.4747
Task1_5D_1000,672,0,0,9.94526,22.1034,68.8626,25.937,37.4934
Task1_5D_1000,673,0,0,73.0243,53.7669,22.1351,16.2768,27.4153
Task1_5D_1000,674,0,0,93.1276,0.733503,70.6839,95.6419,40.8623
Task1_5D_1000,675,0,0,23.6111,64.1397,71.531,84.2657,31.7066
Task1_5D_1000,676,0,0,15.6566,4.57864,0.526538,42.724,89.7295
Task1_5D_1000,677,1,0,3.4714,4.41209,98.7766,68.7475,96.741
Task1_5D_1000,678,0,0,15.1951,44.7737,15.2244,89.3197,75.4495
Task1_5D_1000,679,0,0,44.1741,13.8991,2.79188,73.6105,37.28
Task1_5D_1000,680,1,0,77.7198,67.6413,83.1424,92.3277,49.3525
Task1_5D_1000,681,0,0,88.23,68.5177,7.41561,62.7901,55.8772
Task1_5D_1000,682,0,0,29.3079,59.3736,63.2393,97.6862,39.2268
Task1_5D_1000,683,0,0,38.064,14.4359,16.8266,54.5661,12.3662
Task1_5D_1000,684,0,0,5.33397,70.0514,18.2961,33.6682,52.9413
Task1_5D_1000,685,0,0,54.0161,25.4608,45.1075,34.2746,0.552976
Task1_5D_1000,686,0,0,36.3828,50.8489,41.6409,66.8516,82.0866
Task1_5D_1000,687,1,0,41.8295,49.3184,87.1023,93.3653,13.9677
Task1_5D_1000,688,0,0,39.8128,81.6676,62.2428,27.6525,75.1887
Task1_5D_1000,689,0,0,17.4622,3.60089,42.407,63.0231,76.6094
Task1_5D_1000,690,0,0,55.0675,96.4887,21.5248,26.5168,56.3055
Task1_5D_1000,691,0,0,16.0154,84.5338,21.0522,75.9061,15.349
Task1_5D_1000,692,0,0,33.1012,73.9547,20.2893,35.2957,1.45492
Task1_5D_1000,693,0,0,15.1011,9.85909,3.66822,74.0537,26.8992
Task1_5D_1000,694,0,0,32.2607,65.9793,36.7546,93.0248,67.5785
Task1_5D_1000,695,0,0,82.7228,9.25845,30.7342,14.7552,44.0635
Task1_5D_1000,696,0,0,62.3952,43.4144,80.1174,44.1186,35.6582
Task1_5D_1000,697,0,0,15.1646,37.0669,48.253,42.8122,33.2292
Task1_5D_1000,698,0,0,71.8431,49.5363,2.86291,20.2258,48.1345
Task1_5D_1000,699,0,0,61.7514,69.7402,0.0388729,52.3292,94.268
Task1_5D_1000,700,0,0,70.3006,72.2147,35.1096,75.619,65.439
Task1_5D_1000,701,0,0,31.2644,40.6191,59.5761,44.5353,4.49045
Task1_5D_1000,702,0,0,85.8485,32.7458,14.5191,45.4127,64.0662
Task1_5D_1000,703,1,0,81.5477,76.6702,81.8421,97.2199,12.801
Task1_5D_1000,704,0,0,42.4979,67.2342,33.551,38.8283,76.2457
Task1_5D_1000,705,0,0,77.3412,91.7607,33.3026,92.378,7.7662
Task1_5D_1000,706,0,0,87.3556,25.6461,3.19936,45.3998,12.3243
Task1_5D_1000,707,0,0,38.6013,52.9549,37.2345,77.6877,42.4513
Task1_5D_1000,708,0,0,91.4005,56.0964,31.528,34.739,89.867
Task1_5D_1000,709,0,0,10.8158,2.59495,69.8323,90.856,91.7427
Task1_5D_1000,710,0,0,2.28714,34.6005,31.8205,65.2141,41.1265
Task1_5D_1000,711,0,0,36.518,88.8113,20.9729,40.0024,28.4373
Task1_5D_1000,712,0,0,70.4852,65.1514,53.806,78.0288,40.825
Task1_5D_1000,713,0,0,95.919,74.3937,53.7757,2.03249,3.40435
Task1_5D_1000,714,0,0,66.4441,90.7058,68.3469,84.0585,70.4857
Task1_5D_1000,715,0,0,28.4864,68.6818,49.142,96.2,46.0896
Task1_5D_1000,716,0,0,4.76116,12.1458,12.5326,21.0479,64.052
Task1_5D_1000,717,1,0,96.7292,86.1319,79.3446,89.9344,96.456
Task1_5D_1000,718,1,0,80.5713,56.088,91.7979,16.2254,57.8794
Task1_5D_1000,719,0,0,18.3618,71.1177,71.3658,27.7982,77.6646
Task1_5D_1000,720,0,0,38.1112,75.29,98.4313,10.0014,40.3923
Task1_5D_1000,721,0,0,53.1085,35.0215,29.2153,66.8474,13.808
Task1_5D_1000,722,0,0,73.3553,82.0826,36.6398,74.7445,64.1112
Task1_5D_1000,723,0,0,63.8822,9.35744,74.8358,15.6543,66.4303
Task1_5D_1000,724,0,0,43.6398,6.46283,71.8344,95.3925,92.4351
Task1_5D_1000,725,0,0,10.4722,20.3006,65.747,81.3729,44.9046
Task1_5D_1000,726,0,0,44.496,7.98336,78.2316,64.8976,47.4914
Task1_5D_1000,727,0,0,71.4322,55.132,27.5621,67.3259,38.8942
Task1_5D_1000,728,0,0,84.5999,35.5892,66.8322,0.288823,44.7423
Task1_5D_1000,729,0,0,4.94609,38.7649,96.4117,9.19304,12.7541
Task1_5D_1000,730,1,0,82.9872,65.9407,56.1943,30.4379,99.149
Task1_5D_1000,731,0,0,45.3584,74.7439,17.6093,81.6429,55.2093
Task1_5D_1000,732,0,0,16.6378,86.8162,3.48544,28.1517,35.8591
Task1_5D_1000,733,1,0,49.5505,66.4863,88.4202,85.5407,58.8008
Task1_5D_1000,734,0,0,87.0657,54.5708,70.4591,84.5611,31.6202
Task1_5D_1000,735,0,0,18.8143,71.5726,31.466,86.6919,19.2127
Task1_5D_1000,736,0,0,62.3306,4.12019,17.6277,80.5501,92.3301
Task1_5D_1000,737,0,0,69.9672,44.1219,88.3527,59.0319,35.3893
Task1_5D_1000,738,0,0,97.1204,14.4718,46.2974,38.3641,0.389521
Task1_5D_1000,739,0,0,19.4034,42.3895,2.40858,32.7507,19.3685
Task1_5D_1000,740,1,0,97.0117,74.4521,21.4528,51.961,53.3072
Task1_5D_1000,741,0,0,41.0236,31.3508,95.4334,0.770961,35.9116
Task1_5D_1000,742,0,0,66.7349,30.8027,75.2052,12.1968,20.3115
Task1_5D_1000,743,0,0,31.9107,47.8461,40.2516,95.9692,76.5247
Task1_5D_1000,744,0,0,28.7363,30.9855,37.9626,8.0055,16.8165
Task1_5D_1000,745,0,0,48.8699,79.7924,49.922,33.8938,79.2974
Task1_5D_1000,746,0,0,11.1053,36.3826,55.6861,7.82342,51.2711
Task1_5D_1000,747,1,0,29.9417,26.0985,98.779,97.4602,34.6975
Task1_5D_1000,748,0,0,40.7178,46.165,18.7629,39.7937,4.59583
Task1_5D_1000,749,0,0,70.3299,55.1932,30.8104,62.2528,58.8686
Task1_5D_1000,750,0,0,57.6339,31.0538,2.90993,80.8131,20.9446
Task1_5D_1000,751,0,0,53.8145,87.7493,43.5264,36.9195,50.0601
Task1_5D_1000,752,1,0,30.7197,95.2105,12.9631,94.9572,65.0798
Task1_5D_1000,753,1,0,48.93,84.9311,95.3539,27.9611,91.7947
Task1_5D_1000,754,0,0,77.3403,51.3663,73.129,32.853,43.7003
Task1_5D_1000,755,0,0,84.5623,6.94923,70.7684,7.78941,79.497
Task1_5D_1000,756,0,0,70.9752,26.067,38.1132,68.8774,95.1261
Task1_5D_1000,757,0,0,33.6599,18.0559,91.9525,38.9433,15.3867
Task1_5D_1000,758,0,0,48.1875,54.2164,61.6033,92.4569,13.1263
Task1_5D_1000,759,0,0,49.6465,75.8061,30.267,16.112,40.747
Task1_5D_1000,760,0,0,25.2823,41.1093,85.8042,16.1477,36.0286
Task1_5D_1000,761,1,0,97.81,28.393,59.468,26.2989,83.4473
Task1_5D_1000,762,1,0,96.5905,81.8705,77.6749,79.5062,97.9014
Task1_5D_1000,763,0,0,13.5691,66.2049,88.6181,7.8917,95.1282
Task1_5D_1000,764,0,0,31.7147,49.8351,57.4221,51.8229,55.6115
Task1_5D_1000,765,0,0,33.8328,75.4968,12.7653,8.08976,65.3239
Task1_5D_1000,766,0,0,20.304,4.19246,23.9606,83.5989,43.3366
Task1_5D_1000,767,0,0,49.163,4.28501,53.1039,39.6499,74.8677
Task1_5D_1000,768,0,0,17.1337,12.9125,38.902,11.8549,32.8908
Task1_5D_1000,769,1,0,98.7885,34.9341,96.6483,40.6306,7.03566
Task1_5D_1000,770,0,0,70.6848,22.2738,48.463,21.6562,66.021
Task1_5D_1000,771,0,0,17.8874,96.7846,20.5676,40.5655,38.5311
Task1_5D_1000,772,0,0,91.7686,11.8567,63.2173,33.2169,5.67653
Task1_5D_1000,773,0,0,36.7719,48.1582,83.186,74.0841,23.4085
Task1_5D_1000,774,0,0,33.6024,17.9222,60.9248,43.9564,78.1777
Task1_5D_1000,775,1,0,98.1551,14.105,34.7727,79.9898,12.5699
Task1_5D_1000,776,0,0,68.189,70.9976,57.5947,91.008,2.4399
Task1_5D_1000,777,0,0,35.7633,90.506,68.5887,21.1677,14.02
Task1_5D_1000,778,0,0,87.4073,35.9964,4.77473,20.1015,45.2249
Task1_5D_1000,779,0,0,2.78941,70.0289,55.2796,37.8065,6.16222
Task1_5D_1000,780,0,0,97.9862,51.167,24.1064,34.5529,35.473
Task1_5D_1000,781,0,0,69.4336,18.4275,87.22,92.9669,39.6563
Task1_5D_1000,782,0,0,9.48137,77.2939,70.3708,79.434,24.5538
Task1_5D_1000,783,0,0,52.0441,7.06775,1.40823,61.7957,50.2247
Task1_5D_1000,784,0,0,19.3341,97.9446,53.6122,70.6542,80.0096
Task1_5D_1000,785,0,0,88.9003,39.5569,21.0372,28.8757,70.2661
Task1_5D_1000,786,0,0,71.1703,54.1812,39.9915,22.7721,80.7451
Task1_5D_1000,787,0,0,82.4102,70.5284,9.34292,82.5132,47.7876
Task1_5D_1000,788,0,0,28.292,74.9346,36.7944,88.4828,40.1311
Task1_5D_1000,789,0,0,21.7727,7.5637,62.6367,46.4563,40.6718
Task1_5D_1000,790,0,0,50.6974,65.8461,43.4895,90.0089,54.798
Task1_5D_1000,791,0,0,31.8009,57.6059,14.032,85.5299,10.3419
Task1_5D_1000,792,0,0,36.1886,24.0773,26.5192,58.387,24.6806
Task1_5D_1000,793,0,0,84.3122,72.0133,6.6355,80.3309,81.1249
Task1_5D_1000,794,0,0,47.1624,43.5933,94.5573,54.8872,48.026
Task1_5D_1000,795,0,0,51.3981,73.6931,35.1324,71.9573,75.8801
Task1_5D_1000,796,0,0,52.6393,25.1727,2.22631,17.559,91.8732
Task1_5D_1000,797,1,0,88.6429,49.4531,92.2927,25.4888,61.1636
Task1_5D_1000,798,0,0,57.8204,4.67571,53.7751,11.6093,67.8866
Task1_5D_1000,799,0,0,24.701,22.3749,52.5949,25.6538,56.1118
Task1_5D_1000,800,0,0,42.3663,77.6398,49.9015,80.7227,46.0659
Task1_5D_1000,801,0,0,38.8089,6.31166,21.2084,23.8985,46.5292
Task1_5D_1000,802,0,0,78.5087,46.0227,76.1493,33.5865,94.694
Task1_5D_1000,803,1,0,90.9532,77.332,95.727,62.1005,43.3233
Task1_5D_1000,804,0,0,38.437,71.5901,79.2371,67.3879,60.0115
Task1_5D_1000,805,0,0,9.56334,1.96691,18.643,90.7787,53.3105
Task1_5D_1000,806,0,0,68.9073,87.9369,2.18634,84.7832,23.417
Task1_5D_1000,807,0,0,14.2166,93.4681,65.4082,10.9158,31.9856
Task1_5D_1000,808,0,0,90.0967,20.2118,37.329,87.0418,13.733
Task1_5D_1000,809,0,0,82.4714,34.5027,67.5832,91.445,36.5482
Task1_5D_1000,810,1,0,99.2222,54.0814,72.9097,32.1844,62.1956
Task1_5D_1000,811,0,0,25.2683,73.2751,82.6989,53.5339,39.4384
Task1_5D_1000,812,0,0,35.4807,22.903,34.5871,46.9326,90.2704
Task1_5D_1000,813,0,0,29.6314,69.8998,6.94096,2.71302,2.23335
Task1_5D_1000,814,0,0,22.2741,90.7678,34.7658,79.1554,22.8548
Task1_5D_1000,815,0,0,70.6589,18.8572,27.0867,10.0486,38.8235
Task1_5D_1000,816,0,0,52.6384,64.9226,60.9276,27.6386,40.3589
Task1_5D_1000,817,1,0,72.3972,70.9081,12.4226,98.2539,11.3899
Task1_5D_1000,818,0,0,17.8151,0.834357,87.4046,79.3946,94.9784
Task1_5D_1000,819,1,0,93.475,95.1792,60.8952,79.2648,86.1211
Task1_5D_1000,820,0,0,57.43,31.8574,78.266,29.2562,58.3198
Task1_5D_1000,821,0,0,65.1198,22.3648,75.7528,0.61366,13.8028
Task1_5D_1000,822,0,0,74.5333,56.5505,29.316,20.9556,18.4099
Task1_5D_1000,823,1,0,72.9714,97.7597,16.8274,51.6066,94.3339
Task1_5D_1000,824,0,0,28.239,94.1538,70.2555,1.51085,56.4944
Task1_5D_1000,825,0,0,63.3851,20.0943,41.1274,77.4762,41.8594
Task1_5D_1000,826,0,0,75.8907,22.3002,15.6709,38.3553,76.7445
Task1_5D_1000,827,0,0,7.16958,41.7009,27.8342,74.8113,96.1483
Task1_5D_1000,828,0,0,31.5054,74.5353,69.2026,80.6634,49.7971
Task1_5D_1000,829,0,0,46.1074,3.65826,26.9884,76.9148,95.1635
Task1_5D_1000,830,1,0,73.1643,99.0337,23.9874,95.5623,46.123
Task1_5D_1000,831,0,0,10.3047,30.8266,5.22797,31.8145,81.033
Task1_5D_1000,832,0,0,2.6707,34.0522,77.7053,33.193,21.9046
Task1_5D_1000,833,0,0,74.8552,63.8345,6.93546,40.2391,93.9546
Task1_5D_1000,834,0,0,54.643,84.3321,13.9652,37.2659,29.067
Task1_5D_1000,835,0,0,94.252,69.9057,69.0878,66.9252,48.0047
Task1_5D_1000,836,0,0,2.24505,55.1751,82.9191,26.9645,81.0754
Task1_5D_1000,837,0,0,15.3519,26.0869,42.2246,32.6345,67.7823
Task1_5D_1000,838,0,0,7.42103,51.0511,53.4383,21.8802,98.0953
Task1_5D_1000,839,1,0,5.90548,41.0855,98.5448,97.9799,52.7429
Task1_5D_1000,840,0,0,40.4869,54.456,9.09057,63.4195,50.6523
Task1_5D_1000,841,1,0,62.7917,99.5166,14.626,7.44437,90.3258
Task1_5D_1000,842,0,0,50.8431,32.4513,2.62437,18.4823,41.2227
Task1_5D_1000,843,0,0,12.8867,85.0671,11.1774,57.3068,21.684
Task1_5D_1000,844,0,0,88.9549,63.2699,25.1671,34.9575,83.2562
Task1_5D_1000,845,1,0,89.5846,87.7824,88.9477,42.8149,95.6622
Task1_5D_1000,846,0,0,71.4773,11.9338,9.13938,75.9526,78.4106
Task1_5D_1000,847,0,0,25.8298,81.0432,70.8433,20.9631,2.97059
Task1_5D_1000,848,0,0,93.0521,19.2751,60.0631,61.267,46.1431
Task1_5D_1000,849,0,0,22.0945,0.402614,84.1582,83.6999,80.0462
Task1_5D_1000,850,0,0,4.97563,75.3784,54.6405,22.1328,30.2651
Task1_5D_1000,851,0,0,18.0255,44.6642,46.7146,43.8076,93.0907
Task1_5D_1000,852,0,0,53.6362,83.5787,92.6297,8.4859,2.12803
Task1_5D_1000,853,0,0,47.5808,2.69521,8.28118,72.1862,79.732
Task1_5D_1000,854,0,0,7.39765,92.4107,81.5271,73.4659,62.8025
Task1_5D_1000,855,0,0,89.8035,81.0015,92.9574,59.8317,25.5386
Task1_5D_1000,856,0,0,30.9098,64.1315,70.8048,23.4056,26.9453
Task1_5D_1000,857,0,0,15.0755,41.0826,67.5157,47.8336,98.8245
Task1_5D_1000,858,0,0,27.5417,4.60211,27.6555,56.5218,7.7346
Task1_5D_1000,859,1,0,25.1153,81.1267,27.2796,99.223,52.8829
Task1_5D_1000,860,0,0,63.52,17.9434,17.2491,28.9347,8.52985
Task1_5D_1000,861,0,0,92.1071,36.6573,71.6602,6.13358,1.1159
Task1_5D_1000,862,0,0,99.4201,10.3219,14.0377,36.0951,60.0402
Task1_5D_1000,863,0,0,46.2117,49.353,13.1867,89.7845,66.8863
Task1_5D_1000,864,1,0,98.7821,31.5482,15.7676,91.8637,54.3406
Task1_5D_1000,865,0,0,71.6833,62.0947,48.4831,64.0417,8.84749
Task1_5D_1000,866,0,0,15.4869,53.4537,39.7718,84.6486,13.0996
Task1_5D_1000,867,0,0,40.7805,57.2074,3.94992,2.11318,18.2583
Task1_5D_1000,868,0,0,2.87881,93.1448,23.0483,52.7103,93.441
Task1_5D_1000,869,0,0,94.7505,16.6062,64.6644,49.9132,84.0157
Task1_5D_1000,870,0,0,33.2581,60.8346,87.7096,15.9842,62.1739
Task1_5D_1000,871,0,0,50.14,15.0736,77.3999,53.7936,21.3007
Task1_5D_1000,872,0,0,46.6009,77.4632,84.2163,83.4671,30.6386
Task1_5D_1000,873,0,0,27.4519,87.8289,62.8015,16.988,0.495129
Task1_5D_1000,874,0,0,46.6797,57.8744,54.6778,70.5753,97.7566
Task1_5D_1000,875,0,0,86.4126,24.0408,71.2645,90.0265,61.9138
Task1_5D_1000,876,0,0,87.867,72.5706,60.2668,34.4795,13.6893
Task1_5D_1000,877,0,0,42.1321,93.4625,3.55377,61.2418,65.798
Task1_5D_1000,878,0,0,6.99701,55.1592,36.3752,50.247,54.1383
Task1_5D_1000,879,0,0,86.2349,95.0926,1.13857,24.3109,71.4013
Task1_5D_1000,880,0,0,89.9506,71.2326,8.99275,51.1775,37.2758
Task1_5D_1000,881,0,0,16.0192,61.5554,24.7359,75.3438,5.86684
Task1_5D_1000,882,1,0,97.0227,93.4367,49.9583,39.2034,47.5353
Task1_5D_1000,883,0,0,10.8223,36.0166,47.7535,74.1628,34.9288
Task1_5D_1000,884,1,0,27.8806,60.4705,95.2929,96.2852,85.5412
Task1_5D_1000,885,0,0,78.503,5.44028,73.6105,39.9519,22.4104
Task1_5D_1000,886,0,0,68.4611,77.7995,78.1752,81.3569,44.3708
Task1_5D_1000,887,0,0,14.0269,74.8138,38.3168,10.5925,73.4799
Task1_5D_1000,888,0,0,8.87292,42.0636,60.8796,76.4898,13.9634
Task1_5D_1000,889,0,0,28.2244,76.37,38.9937,23.6509,68.7584
Task1_5D_1000,890,0,0,82.0128,93.6014,25.1197,37.1959,18.9251
Task1_5D_1000,891,0,0,16.2748,31.7949,6.25477,50.7878,90.9042
Task1_5D_1000,892,0,0,87.5463,10.3222,78.5003,22.1702,25.4497
Task1_5D_1000,893,0,0,41.13,0.774858,33.7567,8.00825,36.5926
Task1_5D_1000,894,1,0,93.8938,83.3444,83.0361,76.8838,41.2396
Task1_5D_1000,895,0,0,50.1253,34.1057,4.40922,43.8695,65.8582
Task1_5D_1000,896,0,0,66.0413,1.3084,93.5809,43.2529,70.8967
Task1_5D_1000,897,0,0,37.2141,42.0606,76.6434,98.02,65.8053
Task1_5D_1000,898,0,0,77.4667,66.529,41.6824,7.93252,66.6835
Task1_5D_1000,899,0,0,15.9365,53.2897,15.3609,12.5871,53.7108
Task1_5D_1000,900,0,0,18.9152,24.5945,9.91815,92.2035,79.02
Task1_5D_1000,901,0,0,41.7147,8.5325,26.5568,44.9859,3.72231
Task1_5D_1000,902,0,0,84.6099,2.59411,16.7478,48.986,77.1175
Task1_5D_1000,903,1,0,98.6107,30.9139,98.3895,2.87445,35.4504
Task1_5D_1000,904,0,0,55.4344,24.1807,42.6057,64.6651,91.714
Task1_5D_1000,905,0,0,3.70201,10.3505,56.617,21.2935,25.4597
Task1_5D_1000,906,0,0,5.2734,9.41985,55.6118,49.786,61.6376
Task1_5D_1000,907,0,0,86.35,95.939,31.0519,16.178,80.0089
Task1_5D_1000,908,0,0,21.5247,9.18134,21.2911,33.3848,45.6008
Task1_5D_1000,909,1,0,86.872,46.0896,40.9224,96.8902,18.7137
Task1_5D_1000,910,0,0,54.3789,56.8518,91.5039,18.4283,30.2993
Task1_5D_1000,911,0,0,18.5893,60.6464,98.6732,63.9884,34.2309
Task1_5D_1000,912,1,0,70.4196,47.5064,94.5889,79.2144,18.6719
Task1_5D_1000,913,0,0,78.7448,9.43152,34.1979,72.4722,36.4876
Task1_5D_1000,914,0,0,89.3678,7.41288,61.4358,10.6183,50.2873
Task1_5D_1000,915,0,0,38.989,34.4593,79.9697,56.0422,35.2831
Task1_5D_1000,916,0,0,29.9292,36.1448,11.3969,84.4931,64.1915
Task1_5D_1000,917,0,0,86.1162,42.8179,30.2765,37.1836,81.1781
Task1_5D_1000,918,0,0,10.4405,27.1796,21.5552,93.7272,3.92476
Task1_5D_1000,919,0,0,0.956416,93.7656,31.474,18.6991,20.604
Task1_5D_1000,920,0,0,68.3089,22.0203,6.93656,33.9664,24.6899
Task1_5D_1000,921,0,0,28.4228,60.9888,67.1193,60.6444,68.5441
Task1_5D_1000,922,0,0,74,62.3346,63.2024,61.6277,44.1519
Task1_5D_1000,923,0,0,16.8656,54.9231,2.51665,37.7851,9.77583
Task1_5D_1000,924,0,0,53.3067,57.4948,65.8392,65.5062,70.657
Task1_5D_1000,925,0,0,2.13911,19.0117,9.59299,52.0255,60.8727
Task1_5D_1000,926,0,0,5.17699,4.05015,21.36,15.2375,26.7337
Task1_5D_1000,927,0,0,27.1612,86.63,53.4983,95.0037,25.038
Task1_5D_1000,928,0,0,70.7127,64.6171,66.8537,24.3176,37.316
Task1_5D_1000,929,0,0,12.6622,72.0642,10.7125,53.237,55.0898
Task1_5D_1000,930,0,0,82.6756,75.1227,23.1905,12.7633,22.91
Task1_5D_1000,931,1,0,73.1267,88.6435,68.488,62.9249,97.2067
Task1_5D_1000,932,0,0,26.9441,43.8294,37.0944,86.6121,60.3025
Task1_5D_1000,933,1,0,59.7166,30.1598,24.3571,98.2577,96.8371
Task1_5D_1000,934,0,0,43.4078,55.9043,14.1073,60.2731,52.5825
Task1_5D_1000,935,0,0,33.8963,81.4554,89.8777,32.732,86.2426
Task1_5D_1000,936,0,0,18.2111,58.5733,69.2038,72.0581,26.7953
Task1_5D_1000,937,0,0,44.7876,36.7823,72.2105,3.82192,94.8663
Task1_5D_1000,938,0,0,6.44153,68.2416,25.7576,72.6037,37.1677
Task1_5D_1000,939,0,0,94.9279,42.3356,95.0843,53.851,10.572
Task1_5D_1000,940,0,0,25.52,72.4981,10.3395,86.9418,5.88652
Task1_5D_1000,941,0,0,61.9443,67.1385,80.184,45.42,4.26984
Task1_5D_1000,942,0,0,23.9535,95.5221,66.8109,2.31634,10.2231
Task1_5D_1000,943,0,0,62.1321,94.5514,27.3677,3.49119,47.7128
Task1_5D_1000,944,1,0,97.3406,47.2537,80.1976,96.1857,10.7954
Task1_5D_1000,945,0,0,88.6538,69.6791,27.4904,47.0218,41.0108
Task1_5D_1000,946,1,0,39.6257,80.2956,54.227,96.205,84.9842
Task1_5D_1000,947,0,0,47.786,24.3079,32.9469,75.8175,92.0515
Task1_5D_1000,948,0,0,15.9107,36.655,30.8137,53.0051,2.49985
Task1_5D_1000,949,0,0,49.5028,47.0449,70.3568,14.3277,77.957
Task1_5D_1000,950,0,0,90.9415,17.6424,62.6269,20.8552,92.2316
Task1_5D_1000,951,0,0,42.2999,39.823,29.1812,95.2361,39.0109
Task1_5D_1000,952,1,0,96.8464,96.3994,58.953,91.0272,83.2775
Task1_5D_1000,953,0,0,15.7064,56.7047,16.0075,11.5921,21.5558
Task1_5D_1000,954,0,0,20.8485,61.4828,87.1547,54.9782,79.9751
Task1_5D_1000,955,0,0,35.482,52.0057,59.7759,82.6359,73.0158
